Country,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
SRB,839.5,839.5,876.0,878.4,839.5,839.5,839.5,841.8,839.5,839.5,839.5,768.6,803.0,803.0,839.5,841.8,839.5,803.0,803.0,805.2,839.5,803.0,876.0,805.2,803.0,839.5,876.0,841.8,803.0,876.0,839.5,805.2,766.5,876.0,839.5,805.2,803.0,803.0,839.5,768.6,766.5,876.0,876.0,805.2,876.0,949.0,912.5,841.8,839.5,949.0,839.5,915.0,839.5,803.0,766.5,841.8,839.5,839.5,803.0,805.2,876.0,803.0,876.0,805.2,803.0,803.0,803.0,841.8,839.5,766.5,803.0,768.6,803.0,803.0,803.0,768.6,839.5,766.5,803.0,768.6,839.5,839.5,876.0,805.2,839.5,839.5,839.5,841.8,803.0,876.0,803.0,915.0,912.5,912.5,839.5,805.2,803.0,839.5,803.0,951.6,839.5,876.0,949.0,878.4,839.5,876.0,985.5,915.0,949.0,839.5,949.0,988.2,912.5,876.0,949.0,915.0
SYC,1533.0,1460.0,1496.5,1537.2,1496.5,1460.0,1460.0,1500.6,1460.0,1460.0,1460.0,1500.6,1496.5,1496.5,1496.5,1464.0,1460.0,1460.0,1496.5,1500.6,1460.0,1496.5,1460.0,1500.6,1460.0,1496.5,1496.5,1464.0,1460.0,1460.0,1460.0,1464.0,1460.0,1460.0,1460.0,1464.0,1460.0,1460.0,1460.0,1500.6,1533.0,1460.0,1460.0,1573.8,1460.0,1460.0,1460.0,1537.2,1496.5,1460.0,1460.0,1464.0,1460.0,1460.0,1423.5,1427.4,1423.5,1460.0,1460.0,1464.0,1460.0,1460.0,1423.5,1464.0,1460.0,1496.5,1496.5,1500.6,1496.5,1460.0,1460.0,1500.6,1496.5,1460.0,1460.0,1464.0,1460.0,1350.5,1350.5,1390.8,1387.0,1460.0,1460.0,1427.4,1423.5,1460.0,1496.5,1500.6,1533.0,1533.0,1569.5,1573.8,1533.0,1533.0,1569.5,1573.8,1533.0,1569.5,1569.5,1537.2,1533.0,1533.0,1533.0,1500.6,1533.0,1533.0,1533.0,1537.2,1533.0,1569.5,1569.5,1537.2,1496.5,1496.5,1533.0,1537.2
SLE,1496.5,1496.5,1496.5,1464.0,1496.5,1496.5,1460.0,1500.6,1496.5,1496.5,1460.0,1500.6,1460.0,1460.0,1496.5,1464.0,1460.0,1460.0,1460.0,1464.0,1423.5,1423.5,1460.0,1427.4,1423.5,1460.0,1423.5,1390.8,1423.5,1423.5,1423.5,1427.4,1460.0,1423.5,1423.5,1464.0,1460.0,1460.0,1460.0,1427.4,1460.0,1460.0,1423.5,1464.0,1460.0,1460.0,1423.5,1427.4,1423.5,1460.0,1460.0,1500.6,1460.0,1460.0,1460.0,1464.0,1460.0,1460.0,1460.0,1464.0,1423.5,1423.5,1460.0,1464.0,1423.5,1460.0,1460.0,1464.0,1496.5,1496.5,1460.0,1464.0,1496.5,1496.5,1460.0,1464.0,1460.0,1460.0,1460.0,1427.4,1460.0,1460.0,1533.0,1464.0,1460.0,1460.0,1460.0,1464.0,1496.5,1460.0,1460.0,1464.0,1460.0,1423.5,1460.0,1500.6,1496.5,1533.0,1460.0,1500.6,1533.0,1533.0,1496.5,1500.6,1533.0,1533.0,1496.5,1500.6,1496.5,1496.5,1533.0,1464.0,1496.5,1533.0,1496.5,1537.2
SGP,1095.0,1095.0,1095.0,1098.0,1095.0,1095.0,1058.5,1098.0,1095.0,1095.0,1204.5,1207.8,1204.5,1204.5,1204.5,1171.2,1168.0,1131.5,1204.5,1171.2,1168.0,1168.0,1168.0,1134.6,1168.0,1204.5,1168.0,1207.8,1168.0,1241.0,1241.0,1171.2,1168.0,1131.5,1204.5,1171.2,1204.5,1168.0,1168.0,1244.4,1241.0,1095.0,1058.5,1098.0,1095.0,1131.5,1131.5,1207.8,1168.0,1168.0,1095.0,1098.0,1095.0,1095.0,1131.5,1134.6,1131.5,1168.0,1131.5,1134.6,1131.5,1131.5,1131.5,1098.0,1168.0,1131.5,1095.0,1171.2,1168.0,1131.5,1131.5,1171.2,1131.5,1131.5,1131.5,1171.2,1168.0,1131.5,1168.0,1171.2,1168.0,1168.0,1168.0,1134.6,1168.0,1168.0,1168.0,1134.6,1131.5,1168.0,1131.5,1171.2,1168.0,1131.5,1131.5,1171.2,1168.0,1168.0,1168.0,1134.6,1131.5,1241.0,1168.0,1171.2,1204.5,1131.5,1131.5,1098.0,1131.5,1131.5,1095.0,1134.6,1131.5,1204.5,1204.5,1171.2
SVK,730.0,657.0,730.0,695.4,693.5,693.5,657.0,658.8,657.0,693.5,693.5,622.2,620.5,657.0,657.0,658.8,693.5,657.0,620.5,658.8,693.5,620.5,657.0,658.8,657.0,657.0,657.0,658.8,657.0,693.5,657.0,695.4,657.0,730.0,657.0,622.2,657.0,620.5,693.5,622.2,620.5,693.5,693.5,658.8,693.5,766.5,766.5,695.4,693.5,730.0,693.5,732.0,730.0,620.5,620.5,658.8,693.5,657.0,693.5,622.2,730.0,620.5,693.5,695.4,620.5,657.0,693.5,695.4,693.5,620.5,693.5,622.2,693.5,657.0,657.0,695.4,657.0,584.0,657.0,585.6,693.5,730.0,730.0,658.8,620.5,693.5,657.0,658.8,657.0,730.0,620.5,768.6,693.5,730.0,693.5,585.6,657.0,657.0,657.0,732.0,657.0,730.0,803.0,695.4,693.5,730.0,766.5,732.0,766.5,657.0,766.5,768.6,730.0,730.0,766.5,732.0
SVN,693.5,657.0,693.5,695.4,693.5,657.0,693.5,658.8,657.0,657.0,693.5,658.8,657.0,657.0,657.0,695.4,693.5,657.0,620.5,695.4,693.5,657.0,657.0,658.8,657.0,657.0,693.5,695.4,693.5,693.5,693.5,695.4,657.0,730.0,693.5,658.8,657.0,657.0,693.5,658.8,657.0,730.0,730.0,658.8,693.5,766.5,766.5,695.4,693.5,766.5,693.5,695.4,693.5,620.5,620.5,658.8,693.5,693.5,693.5,658.8,730.0,657.0,693.5,695.4,657.0,693.5,693.5,695.4,657.0,657.0,693.5,622.2,693.5,657.0,657.0,695.4,693.5,620.5,693.5,622.2,693.5,730.0,730.0,658.8,693.5,693.5,693.5,732.0,693.5,730.0,693.5,805.2,730.0,766.5,730.0,658.8,730.0,730.0,693.5,768.6,730.0,766.5,839.5,695.4,693.5,766.5,803.0,732.0,766.5,693.5,839.5,805.2,766.5,730.0,803.0,768.6
SLB,1095.0,1095.0,1095.0,1098.0,1095.0,1095.0,1095.0,1061.4,1095.0,1095.0,1095.0,1098.0,1095.0,1095.0,1095.0,1098.0,1095.0,1095.0,1095.0,1098.0,1095.0,1095.0,1095.0,1098.0,1095.0,1095.0,1095.0,1098.0,1095.0,1095.0,1095.0,1098.0,1095.0,1095.0,1095.0,1098.0,1095.0,1095.0,1131.5,1134.6,1095.0,1095.0,1095.0,1098.0,1131.5,1095.0,1131.5,1098.0,1095.0,1095.0,1095.0,1098.0,1058.5,1058.5,1058.5,1098.0,1058.5,1095.0,1095.0,1098.0,1095.0,1095.0,1095.0,1098.0,1058.5,1095.0,1095.0,1098.0,1095.0,1095.0,1095.0,1098.0,1095.0,1095.0,1095.0,1061.4,1095.0,1095.0,1095.0,1098.0,1131.5,1095.0,1095.0,1098.0,1095.0,1095.0,1131.5,1098.0,1095.0,1095.0,1058.5,1098.0,1095.0,1095.0,1131.5,1098.0,1095.0,1131.5,1131.5,1134.6,1095.0,1095.0,1095.0,1098.0,1095.0,1095.0,1095.0,1098.0,1095.0,1131.5,1095.0,1098.0,1095.0,1095.0,1095.0,1098.0
SOM,2007.5,2080.5,2080.5,2049.6,2044.0,2044.0,2044.0,2086.2,1971.0,2080.5,2007.5,1939.8,1971.0,2044.0,2007.5,2013.0,2007.5,2007.5,1971.0,1976.4,2080.5,2117.0,1934.5,2159.4,2117.0,2080.5,2080.5,2122.8,2007.5,1971.0,2080.5,1939.8,2044.0,2044.0,2044.0,2013.0,2080.5,2007.5,2080.5,2086.2,2080.5,2044.0,2044.0,2049.6,2044.0,2044.0,2007.5,2013.0,1934.5,1898.0,1971.0,2086.2,2044.0,2080.5,2117.0,2086.2,2117.0,2117.0,2080.5,2049.6,2044.0,2153.5,2080.5,2013.0,2117.0,2080.5,2007.5,2049.6,2080.5,2044.0,2080.5,2049.6,2117.0,2080.5,2044.0,2049.6,2044.0,2007.5,2044.0,2086.2,1971.0,2007.5,2007.5,2013.0,1971.0,1971.0,2007.5,2013.0,1934.5,1971.0,2007.5,2049.6,2007.5,1971.0,2007.5,2013.0,2044.0,2080.5,2044.0,2049.6,2044.0,2080.5,2117.0,2086.2,2080.5,2080.5,2080.5,2049.6,2117.0,2080.5,2080.5,2086.2,2117.0,2117.0,2190.0,2122.8
ZAF,1387.0,1387.0,1350.5,1354.2,1387.0,1350.5,1350.5,1354.2,1387.0,1350.5,1387.0,1427.4,1423.5,1423.5,1423.5,1427.4,1387.0,1387.0,1423.5,1427.4,1387.0,1423.5,1423.5,1390.8,1387.0,1423.5,1460.0,1427.4,1423.5,1423.5,1423.5,1464.0,1460.0,1460.0,1387.0,1427.4,1460.0,1423.5,1423.5,1464.0,1496.5,1423.5,1387.0,1500.6,1496.5,1496.5,1496.5,1464.0,1496.5,1423.5,1460.0,1464.0,1423.5,1423.5,1350.5,1427.4,1423.5,1460.0,1460.0,1427.4,1423.5,1460.0,1423.5,1427.4,1460.0,1460.0,1387.0,1427.4,1423.5,1460.0,1423.5,1464.0,1423.5,1350.5,1387.0,1354.2,1423.5,1423.5,1460.0,1464.0,1387.0,1460.0,1460.0,1464.0,1460.0,1460.0,1460.0,1390.8,1423.5,1460.0,1423.5,1537.2,1460.0,1460.0,1423.5,1390.8,1423.5,1460.0,1496.5,1390.8,1423.5,1460.0,1533.0,1500.6,1533.0,1460.0,1533.0,1500.6,1496.5,1533.0,1460.0,1537.2,1533.0,1496.5,1569.5,1573.8
SSD,1569.5,1533.0,1533.0,1537.2,1533.0,1533.0,1533.0,1537.2,1533.0,1533.0,1533.0,1500.6,1496.5,1533.0,1533.0,1464.0,1460.0,1496.5,1569.5,1464.0,1533.0,1496.5,1533.0,1573.8,1533.0,1569.5,1569.5,1610.4,1496.5,1533.0,1533.0,1537.2,1569.5,1533.0,1569.5,1573.8,1533.0,1533.0,1569.5,1573.8,1533.0,1533.0,1496.5,1500.6,1496.5,1496.5,1533.0,1500.6,1496.5,1496.5,1533.0,1573.8,1569.5,1533.0,1533.0,1500.6,1533.0,1533.0,1533.0,1537.2,1496.5,1533.0,1496.5,1464.0,1533.0,1496.5,1496.5,1537.2,1496.5,1496.5,1533.0,1537.2,1533.0,1533.0,1496.5,1537.2,1496.5,1533.0,1533.0,1537.2,1569.5,1533.0,1496.5,1610.4,1533.0,1569.5,1606.0,1537.2,1496.5,1569.5,1496.5,1537.2,1569.5,1533.0,1533.0,1537.2,1533.0,1533.0,1496.5,1573.8,1569.5,1569.5,1606.0,1610.4,1606.0,1606.0,1606.0,1610.4,1642.5,1569.5,1569.5,1500.6,1533.0,1496.5,1533.0,1537.2
ESP,1058.5,1022.0,1058.5,1061.4,1022.0,1058.5,1022.0,1061.4,1022.0,985.5,1022.0,1024.8,1022.0,1022.0,1022.0,1024.8,1022.0,1022.0,1022.0,1061.4,1058.5,1058.5,1095.0,1098.0,1058.5,1131.5,1095.0,1098.0,1095.0,1058.5,1058.5,1024.8,1095.0,1095.0,1022.0,988.2,1058.5,1058.5,1022.0,1061.4,1058.5,1095.0,1095.0,1098.0,1131.5,1095.0,1131.5,1134.6,1131.5,1095.0,1058.5,1098.0,1095.0,1095.0,1095.0,1024.8,1095.0,1058.5,1058.5,1061.4,1131.5,1095.0,1058.5,1134.6,1095.0,1095.0,1095.0,1098.0,1058.5,1095.0,1058.5,1024.8,1095.0,1058.5,1058.5,1098.0,1022.0,1095.0,1095.0,1098.0,1095.0,1095.0,1095.0,1061.4,1168.0,1131.5,1131.5,1061.4,1131.5,1168.0,1131.5,1098.0,1095.0,1131.5,1168.0,1134.6,1131.5,1131.5,1131.5,1134.6,1131.5,1095.0,1204.5,1171.2,1168.0,1204.5,1131.5,1171.2,1241.0,1204.5,1204.5,1207.8,1168.0,1204.5,1241.0,1207.8
LKA,1460.0,1460.0,1460.0,1464.0,1460.0,1460.0,1460.0,1464.0,1460.0,1460.0,1460.0,1464.0,1460.0,1460.0,1460.0,1464.0,1460.0,1460.0,1460.0,1464.0,1460.0,1460.0,1460.0,1464.0,1460.0,1460.0,1460.0,1464.0,1460.0,1460.0,1460.0,1427.4,1460.0,1460.0,1460.0,1464.0,1460.0,1460.0,1460.0,1464.0,1460.0,1460.0,1460.0,1464.0,1460.0,1460.0,1460.0,1464.0,1460.0,1460.0,1460.0,1464.0,1460.0,1460.0,1387.0,1427.4,1387.0,1423.5,1460.0,1427.4,1423.5,1423.5,1460.0,1500.6,1496.5,1460.0,1496.5,1464.0,1460.0,1460.0,1460.0,1500.6,1496.5,1496.5,1460.0,1500.6,1460.0,1423.5,1423.5,1500.6,1423.5,1460.0,1496.5,1464.0,1460.0,1460.0,1496.5,1500.6,1496.5,1496.5,1496.5,1500.6,1496.5,1496.5,1496.5,1500.6,1496.5,1533.0,1496.5,1464.0,1460.0,1460.0,1496.5,1464.0,1460.0,1423.5,1460.0,1464.0,1460.0,1423.5,1460.0,1464.0,1460.0,1460.0,1460.0,1500.6
SDN,2153.5,2080.5,2044.0,2086.2,2080.5,2117.0,2080.5,2086.2,2117.0,2080.5,2080.5,2086.2,2044.0,2117.0,2117.0,2086.2,2080.5,2080.5,2153.5,2049.6,2080.5,2080.5,2080.5,2122.8,2117.0,2117.0,2117.0,2159.4,2117.0,2117.0,2117.0,2122.8,2153.5,2117.0,2153.5,2159.4,2117.0,2117.0,2153.5,2159.4,2117.0,2080.5,2044.0,2049.6,2044.0,2044.0,2080.5,2049.6,2007.5,2044.0,2080.5,2122.8,2044.0,2080.5,2080.5,2086.2,2080.5,2080.5,2044.0,2122.8,2044.0,2080.5,2080.5,2049.6,2080.5,2080.5,2044.0,2086.2,2117.0,2080.5,2080.5,2086.2,2117.0,2080.5,2044.0,2086.2,2044.0,2080.5,2117.0,2122.8,2080.5,2080.5,2080.5,2159.4,2080.5,2117.0,2117.0,2086.2,2044.0,2117.0,2044.0,2013.0,2080.5,2080.5,2080.5,2122.8,2117.0,2117.0,2117.0,2122.8,2117.0,2153.5,2117.0,2159.4,2117.0,2117.0,2117.0,2159.4,2153.5,2153.5,2117.0,2122.8,2117.0,2080.5,2117.0,2122.8
SUR,1241.0,1241.0,1204.5,1207.8,1241.0,1241.0,1204.5,1244.4,1241.0,1241.0,1204.5,1207.8,1204.5,1204.5,1241.0,1207.8,1204.5,1204.5,1204.5,1207.8,1204.5,1204.5,1204.5,1207.8,1204.5,1241.0,1204.5,1207.8,1204.5,1204.5,1241.0,1244.4,1204.5,1204.5,1204.5,1244.4,1241.0,1241.0,1241.0,1244.4,1241.0,1241.0,1241.0,1244.4,1241.0,1241.0,1241.0,1207.8,1204.5,1204.5,1204.5,1244.4,1204.5,1204.5,1204.5,1207.8,1241.0,1241.0,1204.5,1207.8,1204.5,1204.5,1241.0,1244.4,1204.5,1241.0,1204.5,1207.8,1241.0,1204.5,1204.5,1244.4,1241.0,1204.5,1204.5,1207.8,1241.0,1241.0,1241.0,1244.4,1204.5,1204.5,1204.5,1207.8,1204.5,1204.5,1241.0,1207.8,1204.5,1241.0,1204.5,1207.8,1204.5,1204.5,1241.0,1207.8,1204.5,1241.0,1241.0,1207.8,1241.0,1204.5,1241.0,1244.4,1204.5,1204.5,1241.0,1244.4,1277.5,1241.0,1241.0,1244.4,1241.0,1204.5,1277.5,1244.4
SWZ,1241.0,1241.0,1241.0,1244.4,1241.0,1204.5,1204.5,1244.4,1241.0,1204.5,1241.0,1281.0,1277.5,1277.5,1277.5,1281.0,1204.5,1241.0,1241.0,1281.0,1241.0,1277.5,1277.5,1244.4,1277.5,1277.5,1277.5,1281.0,1241.0,1241.0,1277.5,1317.6,1314.0,1314.0,1277.5,1281.0,1314.0,1277.5,1277.5,1354.2,1423.5,1277.5,1241.0,1390.8,1350.5,1350.5,1350.5,1317.6,1314.0,1314.0,1277.5,1281.0,1277.5,1277.5,1204.5,1244.4,1204.5,1277.5,1277.5,1244.4,1241.0,1277.5,1241.0,1244.4,1277.5,1277.5,1241.0,1244.4,1277.5,1350.5,1241.0,1281.0,1241.0,1241.0,1204.5,1244.4,1277.5,1277.5,1314.0,1317.6,1241.0,1314.0,1314.0,1281.0,1314.0,1350.5,1277.5,1317.6,1277.5,1314.0,1314.0,1390.8,1314.0,1277.5,1277.5,1244.4,1241.0,1277.5,1314.0,1171.2,1241.0,1314.0,1387.0,1354.2,1387.0,1277.5,1350.5,1354.2,1314.0,1350.5,1350.5,1427.4,1387.0,1350.5,1423.5,1427.4
SWE,511.0,401.5,438.0,439.2,474.5,474.5,438.0,439.2,438.0,474.5,474.5,439.2,474.5,474.5,438.0,439.2,474.5,474.5,474.5,475.8,511.0,438.0,401.5,439.2,474.5,438.0,438.0,402.6,438.0,474.5,401.5,475.8,438.0,474.5,438.0,475.8,511.0,474.5,511.0,475.8,474.5,438.0,511.0,475.8,511.0,474.5,511.0,475.8,474.5,474.5,474.5,439.2,511.0,438.0,474.5,475.8,401.5,438.0,547.5,475.8,438.0,401.5,474.5,475.8,474.5,438.0,438.0,475.8,547.5,474.5,474.5,439.2,474.5,438.0,474.5,512.4,438.0,474.5,438.0,475.8,438.0,474.5,474.5,439.2,438.0,474.5,438.0,475.8,474.5,474.5,438.0,512.4,474.5,511.0,474.5,475.8,511.0,438.0,474.5,439.2,438.0,547.5,511.0,475.8,474.5,511.0,474.5,512.4,474.5,438.0,474.5,439.2,474.5,547.5,438.0,475.8
CHE,547.5,547.5,547.5,585.6,547.5,584.0,584.0,549.0,547.5,547.5,584.0,549.0,547.5,547.5,547.5,549.0,547.5,547.5,547.5,585.6,584.0,547.5,547.5,549.0,547.5,547.5,584.0,585.6,584.0,584.0,584.0,585.6,584.0,584.0,584.0,549.0,584.0,584.0,547.5,585.6,547.5,584.0,620.5,585.6,620.5,584.0,620.5,585.6,620.5,620.5,547.5,585.6,584.0,547.5,547.5,512.4,584.0,547.5,620.5,549.0,584.0,584.0,547.5,585.6,511.0,547.5,547.5,512.4,547.5,547.5,584.0,549.0,547.5,547.5,547.5,622.2,511.0,511.0,584.0,549.0,547.5,584.0,584.0,549.0,620.5,584.0,547.5,549.0,584.0,620.5,584.0,585.6,584.0,584.0,547.5,622.2,584.0,584.0,547.5,585.6,584.0,584.0,693.5,585.6,547.5,584.0,584.0,585.6,657.0,620.5,657.0,622.2,620.5,584.0,693.5,622.2
SYR,1788.5,1752.0,1606.0,1647.0,1642.5,1679.0,1642.5,1647.0,1715.5,1679.0,1606.0,1720.2,1715.5,1679.0,1715.5,1756.8,1752.0,1715.5,1715.5,1683.6,1642.5,1752.0,1752.0,1756.8,1752.0,1715.5,1715.5,1756.8,1715.5,1752.0,1715.5,1756.8,1679.0,1715.5,1788.5,1720.2,1788.5,1715.5,1752.0,1720.2,1752.0,1715.5,1679.0,1720.2,1715.5,1715.5,1788.5,1683.6,1679.0,1715.5,1752.0,1756.8,1715.5,1752.0,1788.5,1720.2,1715.5,1752.0,1679.0,1756.8,1715.5,1788.5,1679.0,1720.2,1715.5,1752.0,1642.5,1720.2,1715.5,1752.0,1679.0,1647.0,1752.0,1715.5,1715.5,1647.0,1715.5,1752.0,1752.0,1720.2,1715.5,1679.0,1679.0,1720.2,1752.0,1752.0,1752.0,1683.6,1788.5,1788.5,1715.5,1683.6,1752.0,1825.0,1752.0,1756.8,1679.0,1788.5,1752.0,1756.8,1752.0,1715.5,1715.5,1720.2,1715.5,1752.0,1752.0,1756.8,1715.5,1825.0,1679.0,1756.8,1752.0,1752.0,1752.0,1830.0
TJK,949.0,985.5,912.5,951.6,949.0,949.0,912.5,951.6,985.5,985.5,985.5,988.2,949.0,985.5,1022.0,988.2,1022.0,985.5,949.0,878.4,912.5,985.5,949.0,951.6,985.5,985.5,985.5,951.6,949.0,949.0,912.5,951.6,949.0,912.5,949.0,988.2,949.0,985.5,985.5,988.2,985.5,949.0,949.0,988.2,949.0,985.5,985.5,951.6,912.5,949.0,949.0,951.6,949.0,912.5,949.0,988.2,912.5,912.5,949.0,915.0,985.5,949.0,949.0,915.0,949.0,949.0,912.5,951.6,876.0,985.5,985.5,915.0,949.0,949.0,949.0,951.6,949.0,949.0,949.0,951.6,912.5,949.0,949.0,951.6,985.5,949.0,912.5,951.6,949.0,949.0,912.5,915.0,912.5,949.0,949.0,915.0,949.0,912.5,949.0,988.2,1022.0,949.0,912.5,988.2,985.5,985.5,985.5,988.2,949.0,912.5,985.5,951.6,985.5,985.5,949.0,951.6
TZA,1350.5,1350.5,1387.0,1317.6,1314.0,1277.5,1350.5,1354.2,1277.5,1277.5,1314.0,1281.0,1204.5,1277.5,1241.0,1207.8,1168.0,1204.5,1204.5,1244.4,1350.5,1350.5,1387.0,1427.4,1387.0,1423.5,1423.5,1427.4,1241.0,1241.0,1350.5,1317.6,1277.5,1277.5,1314.0,1281.0,1314.0,1350.5,1314.0,1354.2,1350.5,1314.0,1350.5,1354.2,1350.5,1350.5,1314.0,1354.2,1350.5,1314.0,1350.5,1390.8,1423.5,1423.5,1387.0,1390.8,1350.5,1387.0,1350.5,1317.6,1350.5,1350.5,1350.5,1354.2,1350.5,1387.0,1314.0,1317.6,1387.0,1350.5,1350.5,1354.2,1387.0,1387.0,1350.5,1390.8,1350.5,1350.5,1350.5,1390.8,1387.0,1350.5,1423.5,1354.2,1350.5,1350.5,1423.5,1390.8,1314.0,1387.0,1387.0,1390.8,1387.0,1350.5,1387.0,1390.8,1350.5,1387.0,1387.0,1390.8,1387.0,1387.0,1423.5,1390.8,1460.0,1350.5,1350.5,1390.8,1387.0,1423.5,1387.0,1390.8,1423.5,1350.5,1387.0,1390.8
THA,1314.0,1277.5,1241.0,1244.4,1314.0,1314.0,1241.0,1244.4,1241.0,1241.0,1277.5,1281.0,1241.0,1241.0,1241.0,1207.8,1204.5,1204.5,1241.0,1244.4,1204.5,1204.5,1204.5,1207.8,1204.5,1241.0,1204.5,1244.4,1204.5,1204.5,1241.0,1244.4,1241.0,1241.0,1277.5,1281.0,1241.0,1204.5,1241.0,1281.0,1277.5,1204.5,1204.5,1207.8,1241.0,1241.0,1241.0,1281.0,1277.5,1277.5,1277.5,1281.0,1277.5,1314.0,1277.5,1281.0,1314.0,1314.0,1314.0,1281.0,1241.0,1277.5,1277.5,1281.0,1277.5,1277.5,1241.0,1281.0,1277.5,1241.0,1241.0,1281.0,1277.5,1241.0,1204.5,1244.4,1277.5,1241.0,1314.0,1281.0,1204.5,1241.0,1277.5,1244.4,1204.5,1241.0,1241.0,1207.8,1241.0,1241.0,1277.5,1281.0,1277.5,1277.5,1277.5,1244.4,1277.5,1314.0,1204.5,1244.4,1241.0,1241.0,1314.0,1317.6,1277.5,1277.5,1277.5,1244.4,1277.5,1314.0,1204.5,1281.0,1241.0,1277.5,1314.0,1281.0
MKD,912.5,912.5,912.5,915.0,912.5,912.5,912.5,915.0,912.5,876.0,839.5,805.2,803.0,803.0,839.5,841.8,839.5,803.0,839.5,805.2,839.5,839.5,876.0,841.8,839.5,839.5,912.5,878.4,839.5,876.0,876.0,878.4,803.0,912.5,876.0,841.8,876.0,839.5,839.5,805.2,803.0,839.5,876.0,805.2,839.5,912.5,876.0,805.2,803.0,912.5,912.5,988.2,912.5,912.5,876.0,915.0,876.0,912.5,876.0,878.4,949.0,949.0,949.0,878.4,912.5,876.0,876.0,915.0,912.5,876.0,876.0,841.8,876.0,876.0,876.0,841.8,912.5,876.0,876.0,878.4,912.5,912.5,876.0,878.4,949.0,912.5,949.0,915.0,876.0,949.0,839.5,951.6,985.5,949.0,876.0,878.4,876.0,912.5,912.5,988.2,949.0,912.5,985.5,951.6,912.5,912.5,1022.0,988.2,949.0,949.0,985.5,1024.8,985.5,912.5,985.5,988.2
TLS,1606.0,1606.0,1606.0,1573.8,1642.5,1715.5,1606.0,1647.0,1606.0,1642.5,1569.5,1610.4,1569.5,1569.5,1642.5,1647.0,1606.0,1606.0,1569.5,1683.6,1642.5,1569.5,1569.5,1647.0,1569.5,1606.0,1642.5,1610.4,1606.0,1606.0,1679.0,1647.0,1606.0,1606.0,1569.5,1683.6,1642.5,1606.0,1606.0,1573.8,1460.0,1496.5,1496.5,1500.6,1606.0,1642.5,1569.5,1610.4,1569.5,1533.0,1606.0,1683.6,1642.5,1642.5,1569.5,1573.8,1569.5,1715.5,1606.0,1610.4,1642.5,1642.5,1606.0,1610.4,1642.5,1642.5,1606.0,1500.6,1569.5,1606.0,1496.5,1683.6,1533.0,1423.5,1533.0,1610.4,1569.5,1533.0,1606.0,1573.8,1569.5,1569.5,1533.0,1464.0,1569.5,1496.5,1460.0,1464.0,1423.5,1496.5,1460.0,1500.6,1533.0,1496.5,1496.5,1573.8,1569.5,1679.0,1496.5,1500.6,1533.0,1606.0,1533.0,1500.6,1642.5,1496.5,1569.5,1610.4,1642.5,1606.0,1496.5,1537.2,1642.5,1606.0,1642.5,1720.2
TGO,1314.0,1350.5,1387.0,1354.2,1350.5,1423.5,1387.0,1390.8,1387.0,1387.0,1350.5,1390.8,1387.0,1460.0,1314.0,1281.0,1314.0,1277.5,1387.0,1390.8,1387.0,1350.5,1387.0,1390.8,1350.5,1387.0,1350.5,1354.2,1350.5,1387.0,1423.5,1427.4,1423.5,1423.5,1460.0,1427.4,1496.5,1496.5,1423.5,1390.8,1423.5,1423.5,1387.0,1427.4,1387.0,1387.0,1423.5,1390.8,1423.5,1387.0,1423.5,1390.8,1387.0,1387.0,1387.0,1390.8,1387.0,1387.0,1387.0,1390.8,1387.0,1350.5,1350.5,1390.8,1387.0,1387.0,1387.0,1354.2,1387.0,1387.0,1350.5,1354.2,1387.0,1350.5,1350.5,1317.6,1387.0,1350.5,1350.5,1354.2,1423.5,1387.0,1423.5,1427.4,1387.0,1387.0,1423.5,1390.8,1423.5,1423.5,1314.0,1354.2,1387.0,1350.5,1350.5,1390.8,1350.5,1387.0,1350.5,1427.4,1423.5,1387.0,1423.5,1354.2,1387.0,1387.0,1350.5,1354.2,1387.0,1350.5,1387.0,1354.2,1423.5,1387.0,1423.5,1427.4
